Date,Open,High,Low,Close,Adj Close,Volume,MA50,MA200,Prev_day_close,Change_in_price,Pct_change,Prev_day_vol,Change_in_vol,Pct_change_in_vol
2013-01-02,24.22201156616211,24.5825424194336,24.032257080078125,24.5825424194336,16.847837448120117,35332399,,,,,,,,
2013-01-03,24.648956298828125,24.65844345092773,24.25047492980957,24.525617599487305,16.808818817138672,35580300,,,24.5825424194336,-0.05692481994629617,-0.002315660397327113,35332399.0,247901.0,0.007016251571256182
2013-01-04,24.525617599487305,24.65844345092773,24.44022750854492,24.62998008728028,16.880340576171875,30149565,,,24.525617599487305,0.10436248779297586,0.004255244026766469,35580300.0,-5430735.0,-0.15263319870827396
2013-01-07,24.5825424194336,24.715370178222656,24.44971466064453,24.648956298828125,16.89335060119629,27172015,,,24.62998008728028,0.018976211547844457,0.0007704517616580198,30149565.0,-2977550.0,-0.09875930216571949
2013-01-08,24.667932510375977,24.905122756958008,24.648956298828125,24.686906814575195,16.91935920715332,32734078,,,24.648956298828125,0.03795051574707031,0.001539639864949427,27172015.0,5562063.0,0.20469821616100248
2013-01-09,24.876659393310547,25.1992416381836,24.84819793701172,25.11385154724121,17.211965560913086,36057551,,,24.686906814575195,0.4269447326660156,0.017294379400093485,32734078.0,3323473.0,0.10152945196745722
2013-01-10,25.16128921508789,25.398481369018555,25.03795051574707,25.388994216918945,17.40054702758789,35926433,,,25.11385154724121,0.2751426696777344,0.010955813335129738,36057551.0,-131118.0,-0.003636353450626739
2013-01-11,25.370019912719727,25.45540809631348,25.142314910888672,25.16128921508789,17.244482040405273,29319856,,,25.388994216918945,-0.2277050018310547,-0.008968649954605667,35926433.0,-6606577.0,-0.1838918158114946
2013-01-14,25.24667930603028,25.50284576416016,25.18975257873535,25.370019912719727,17.387542724609375,25330360,,,25.16128921508789,0.20873069763183594,0.008295707578714673,29319856.0,-3989496.0,-0.13606806254437265
2013-01-15,25.227703094482425,25.27514266967773,25.142314910888672,25.256166458129883,17.309507369995117,31553914,,,25.370019912719727,-0.11385345458984375,-0.004487716406275322,25330360.0,6223554.0,0.24569544214926275
2013-01-16,25.170778274536133,25.256166458129883,25.142314910888672,25.24667930603028,17.30300521850586,30049856,,,25.256166458129883,-0.00948715209960227,-0.00037563705938237213,31553914.0,-1504058.0,-0.04766628951324392
2013-01-17,25.379507064819336,25.57874870300293,25.265655517578125,25.45540809631348,17.446062088012695,39122372,,,25.24667930603028,0.20872879028319957,0.008267574034314329,30049856.0,9072516.0,0.30191545676624876
2013-01-18,25.21821594238281,25.30360412597656,24.99051284790039,25.180265426635746,17.257484436035156,57740228,,,25.45540809631348,-0.2751426696777344,-0.01080881000362277,39122372.0,18617856.0,0.475887709467105
2013-01-22,25.208728790283203,25.313093185424805,25.06641387939453,25.313093185424805,17.34852409362793,34011315,,,25.180265426635746,0.13282775878905895,0.005275073814295705,57740228.0,-23728913.0,-0.4109598077790756
2013-01-23,25.16128921508789,25.370019912719727,25.094877243041992,25.284629821777344,17.329011917114258,32838951,,,25.313093185424805,-0.028463363647460938,-0.001124452212890814,34011315.0,-1172364.0,-0.03446982276339505
2013-01-24,25.493358612060547,25.90132713317871,25.46489524841309,25.47438240051269,17.45906639099121,46845030,,,25.284629821777344,0.189752578735348,0.007504661134960289,32838951.0,14006079.0,0.42650811227191765
2013-01-25,25.59772300720215,25.616697311401367,25.388994216918945,25.616697311401367,17.55660057067871,54951871,,,25.47438240051269,0.14231491088867543,0.005586589250768714,46845030.0,8106841.0,0.173056586792665
2013-01-28,25.71157455444336,25.74952507019043,25.46489524841309,25.46489524841309,17.452560424804688,48228194,,,25.616697311401367,-0.1518020629882777,-0.005925902982064524,54951871.0,-6723677.0,-0.12235574290091056
2013-01-29,25.55977249145508,26.41366195678711,25.46489524841309,26.280834197998047,18.011777877807617,80102314,,,25.46489524841309,0.8159389495849574,0.03204171631673236,48228194.0,31874120.0,0.660902210022627
2013-01-30,26.11954498291016,26.25237274169922,25.986717224121094,26.100568771362305,18.044567108154297,47638060,,,26.280834197998047,-0.1802654266357422,-0.006859197287180208,80102314.0,-32464254.0,-0.40528484607822945
2013-01-31,26.015180587768555,26.157495498657227,25.88235282897949,25.88235282897949,17.89370346069336,34747323,,,26.100568771362305,-0.21821594238281605,-0.008360581882117635,47638060.0,-12890737.0,-0.2705974382667976
2013-02-01,26.16698265075684,26.37571144104004,25.967742919921875,26.21442031860352,18.12327766418457,36676987,,,25.88235282897949,0.33206748962403054,0.01282988033654453,34747323.0,1929664.0,0.055534177409868324
2013-02-04,25.967742919921875,26.072105407714844,25.77798843383789,25.77798843383789,17.821550369262695,32521802,,,26.21442031860352,-0.43643188476562855,-0.016648542270297995,36676987.0,-4155185.0,-0.1132913398802361
2013-02-05,25.844402313232425,26.185958862304688,25.83491516113281,26.100568771362305,18.044567108154297,28883711,,,25.77798843383789,0.32258033752441406,0.01251379014124221,32521802.0,-3638091.0,-0.11186621823723053
2013-02-06,26.015180587768555,26.09108161926269,25.89184188842773,25.92030334472656,17.919939041137695,29236801,,,26.100568771362305,-0.18026542663574574,-0.006906570819005808,28883711.0,353090.0,0.012224537214071907
2013-02-07,25.92979049682617,25.95825386047364,25.55028533935547,25.57874870300293,17.683809280395508,40492677,,,25.92030334472656,-0.34155464172362926,-0.013177108198971665,29236801.0,11255876.0,0.384989999418883
2013-02-08,25.57874870300293,25.645160675048828,25.417457580566406,25.50284576416016,17.63133430480957,39466608,,,25.57874870300293,-0.07590293884276988,-0.0029674218908862793,40492677.0,-1026069.0,-0.025339618815520604
2013-02-11,25.5123348236084,25.83491516113281,25.5123348236084,25.74952507019043,17.8018741607666,27722308,,,25.50284576416016,0.24667930603026988,0.009672618825030677,39466608.0,-11744300.0,-0.2975756112610438
2013-02-12,25.74952507019043,25.7874755859375,25.60721015930176,25.60721015930176,17.703487396240234,22303062,,,25.74952507019043,-0.14231491088866832,-0.0055268945932297475,27722308.0,-5419246.0,-0.1954832187853912
2013-02-13,25.62618637084961,25.796964645385746,25.45540809631348,25.616697311401367,17.710044860839844,25194816,,,25.60721015930176,0.009487152099605822,0.0003704875322452228,22303062.0,2891754.0,0.12965726410122524
2013-02-14,25.531309127807617,25.74952507019043,25.43643379211425,25.67362403869629,17.749406814575195,25517235,,,25.616697311401367,0.056926727294921875,0.002222250846895202,25194816.0,322419.0,0.012797037295291247
2013-02-15,25.75901222229004,26.024667739868164,25.73055076599121,25.89184188842773,17.9002685546875,31177636,,,25.67362403869629,0.21821784973144176,0.008499690164603724,25517235.0,5660401.0,0.221826581132321
